제품명,기본정보,원료약품 및 분량,효능효과,용법용량,주의사항
,"{'제품명': '마일드 차르르 샴푸', '제품 영문명': 'mild charrr shampoo', '업체명': '그린코스(주)', '업상태': '정상', '허가일': '2022-11-15', '품목정보': '동물용의약외품-제조-222-210', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '제조', '성상': '미황색의 투명한 점액상', '제조방법': '별첨', '저장방법': '[저장방법]\n밀폐용기, 직사광선을 피하여 실온(1~30℃)보관\n[사용기간]\n제조일로부터 36개월', '포장단위': '285ml, 320ml, 330ml, 500ml , 1000ml'}","[['1', '정제수(KQC)'], ['2', '글리세린(ICID)'], ['3', '시트릭애씨드(ICID)'], ['4', '소듐시트레이트(ICID)'], ['5', '다이소듐이디티에이(ICID)'], ['6', '라우릴베타인, 소듐클로라이드, 정제수(ICID)'], ['7', '소듐코코일타우레이트, 소듐클로라이드, 정제수(ICID)'], ['8', '소듐C14-16올레핀설포네이트(ICID)'], ['9', '코카미도프로필하이드록시설테인, 소듐클로라이드, 정제수(ICID)'], ['10', '1,2-헥산다이올(ICID)'], ['11', '카프릴릴글라이콜, 에틸헥실글리세린(ICID)'], ['12', '향료(CITRUS FRESH TYPE)(ICID)'], ['13', '목련나무껍질추출물(ICID)'], ['14', '마데카소사이드, 아시아티코사이드, 병풀잎추출물(ICID)'], ['15', '사이클로덱스트린(ICID)'], ['16', '로즈마리잎추출물, 정제수, 부틸렌글라이콜, 1,2-헥산다이올(ICID)'], ['17', '티트리잎추출물(ICID)'], ['18', '정제수,부틸렌글라이콜,글라이신,세린,글루타믹애씨드,아스파틱애씨드,류신,알라닌,라이신,알지닌,타이로신,페닐알라닌,프롤린,발린,트레오닌 외 4종(ICID)'], ['19', '호호바씨오일(ICID)'], ['20', '비누풀잎추출물(ICID)'], ['21', '자몽추출물(ICID)'], ['22', '정제수,1,2-헥산다이올,소듐하이알루로네이트,하이드롤라이즈드소듐하이알루로네이트,하이드롤라이즈드하이알루로닉애씨드,에틸헥실글리세린 외 6종(ICID)'], ['23', '콜라겐추출물(ICID)'], ['24', '정제수(KQC)'], ['25', '글리세린(ICID)'], ['26', '시트릭애씨드(ICID)'], ['27', '소듐시트레이트(ICID)'], ['28', '다이소듐이디티에이(ICID)'], ['29', '라우릴베타인, 소듐클로라이드, 정제수(ICID)'], ['30', '소듐코코일타우레이트, 소듐클로라이드, 정제수(ICID)'], ['31', '소듐C14-16올레핀설포네이트(ICID)'], ['32', '코카미도프로필하이드록시설테인, 소듐클로라이드, 정제수(ICID)'], ['33', '1,2-헥산다이올(ICID)'], ['34', '카프릴릴글라이콜, 에틸헥실글리세린(ICID)'], ['35', '향료(CITRUS FRESH TYPE)(ICID)'], ['36', '목련나무껍질추출물(ICID)'], ['37', '마데카소사이드, 아시아티코사이드, 병풀잎추출물(ICID)'], ['38', '사이클로덱스트린(ICID)'], ['39', '로즈마리잎추출물, 정제수, 부틸렌글라이콜, 1,2-헥산다이올(ICID)'], ['40', '티트리잎추출물(ICID)'], ['41', '정제수,부틸렌글라이콜,글라이신,세린,글루타믹애씨드,아스파틱애씨드,류신,알라닌,라이신,알지닌,타이로신,페닐알라닌,프롤린,발린,트레오닌 외 4종(ICID)'], ['42', '호호바씨오일(ICID)'], ['43', '비누풀잎추출물(ICID)'], ['44', '자몽추출물(ICID)'], ['45', '정제수,1,2-헥산다이올,소듐하이알루로네이트,하이드롤라이즈드소듐하이알루로네이트,하이드롤라이즈드하이알루로닉애씨드,에틸헥실글리세린 외 6종(ICID)'], ['46', '콜라겐추출물(ICID)']]",없음,없음,없음
,"{'제품명': '롤스 이어 클리너', '제품 영문명': 'ROLS ear cleaner', '업체명': '그린코스(주)', '업상태': '정상', '허가일': '2022-11-25', '품목정보': '동물용의약외품-제조-222-211', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '제조', '성상': '무색 투명 액상', '제조방법': '별첨', '저장방법': '- 저장방법: 직사광선을 피하여 밀폐용기, 실온(1~30℃) 보관할 것.\n- 사용기간: 제조일로부터 36개월', '포장단위': '50ml, 80ml, 100ml, 150ml, 200ml'}","[['1', '정제수(KQC)'], ['2', '다이소듐이디티에이(ICID)'], ['3', '글루코노락톤(ICID)'], ['4', '시트릭애씨드(ICID)'], ['5', '편백수(ICID)'], ['6', '트로메타민(ICID)'], ['7', '1,2-헥산다이올(ICID)'], ['8', '글리세린(ICID)'], ['9', 'D-판테놀(KQC)'], ['10', 'C12-14알케스-12(ICID)'], ['11', '목련나무껍질추출물(ICID)'], ['12', '쇠비름추출물(ICID)'], ['13', '버지니아풍년화추출물(ICID)'], ['14', '노니열매추출물(ICID)'], ['15', '프로폴리스추출물(ICID)'], ['16', '티트리잎추출물(ICID)']]",없음,없음,없음
,"{'제품명': '올인원 풋 샴푸', '제품 영문명': 'ALL-IN-ONE Foot Shampoo', '업체명': '그린코스(주)', '업상태': '정상', '허가일': '2022-11-25', '품목정보': '동물용의약외품-제조-222-212', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '제조', '성상': '미황색의 반투명 액상', '제조방법': '별첨', '저장방법': '- 저장방법: 직사광선을 피하여 밀폐용기, 실온(1~30℃)보관\n- 사용기간: 제조일로부터 30개월', '포장단위': '3g, 230g, 240g, 300g, 500g'}","[['1', '정제수(KQC)'], ['2', '병풀잎수(ICID)'], ['3', '다이소듐이디티에이(ICID)'], ['4', '시트릭애씨드(ICID)'], ['5', '알란토인(ICID)'], ['6', 'D-판테놀(KQC)'], ['7', '글리세린(ICID)'], ['8', '정제수,1,2-헥산다이올,소듐하이알루로네이트(ICID)'], ['9', '정제수,라우릴하이드록시설테인,소듐클로라이드(ICID)'], ['10', '정제수,다이소듐코코암포다이아세테이트,소듐클로라이드,헥실렌글라이콜(ICID)'], ['11', '정제수,소듐메틸코코일타우레이트,소듐클로라이드(ICID)'], ['12', '1,2-헥산다이올(ICID)'], ['13', '에틸헥실글리세린(ICID)'], ['14', '귤껍질추출물(ICID)'], ['15', '정제수,하이드롤라이즈드콜라겐,부틸렌글라이콜,1,2-헥산다이올(ICID)'], ['16', '부틸렌글라이콜,정제수,다시마추출물,미역추출물(ICID)'], ['17', '꿀추출물(ICID)'], ['18', '호호바씨오일(ICID)'], ['19', '해바라기씨오일,토코페롤(ICID)'], ['20', '코코넛야자오일(ICID)'], ['21', '정제수,부틸렌글라이콜,1,2-헥산다이올,애플민트잎추출물,스피어민트잎추출물(ICID)']]",없음,없음,없음
,"{'제품명': '롤스 아이 클리너', '제품 영문명': 'ROLS eye cleaner', '업체명': '그린코스(주)', '업상태': '정상', '허가일': '2022-12-01', '품목정보': '동물용의약외품-제조-222-213', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '제조', '성상': '무색 투명 액상', '제조방법': '별첨', '저장방법': '- 저장방법: 직사광선을 피하여 밀폐용기, 실온(1~30℃) 보관할 것.\n- 사용기간: 제조일로부터 36개월', '포장단위': '80ml, 100ml, 150ml, 200ml, 300ml'}","[['1', '정제수(KQC)'], ['2', '다이소듐이디티에이(ICID)'], ['3', '소듐클로라이드(ICID)'], ['4', '시트릭애씨드(ICID)'], ['5', '트로메타민(ICID)'], ['6', '부틸렌글라이콜(ICID)'], ['7', '1,2-헥산다이올(ICID)'], ['8', '사이클로덱스트린(ICID)'], ['9', 'D-판테놀(KQC)'], ['10', '글리세린, 카프릴릭/카프릭트라이글리세라이드, 정제수, 하이드로제네이티드레시틴 외 3종(ICID)'], ['11', '버지니아풍년화추출물(ICID)'], ['12', '라즈베리추출물(ICID)'], ['13', '녹차추출물(ICID)'], ['14', '살비아잎추출물(ICID)'], ['15', '병풀잎추출물(ICID)'], ['16', '달맞이꽃꽃추출물(ICID)']]",없음,없음,없음
,"{'제품명': '노모 미스트', '제품 영문명': 'nomo mist', '업체명': '(주)독샤워', '업상태': '정상', '허가일': '2019-10-28', '품목정보': '동물용의약외품-제조-225-030', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '제조', '성상': '흰색 고유의 향이나는 액제', '제조방법': '1. 비커와 시약스푼을 에탄올로 소독한다.\n2.광곽향오일,라벤더오일,구주소나무잎오일,유향나무오일,\n니아울리나무잎오일, 제라늄오일,팔마로사오일,무수에탄올을\n 계량하여 섞어준다.\n3.편백수,라벤더꽃수,정제수,카렌듀라엑스,쐐기풀잎추출,\n호스테일켈프추출물,쑥추출물,병풀잎추출물,1,2-헥산디올\n을 계량 하여 섞어준다\n4. 세라미드(03),베타인,D-판테놀,하이드로라이즈드실크를 계량하여 섞어준다.', '저장방법': '가. 저장방법 : 고온 직사광선을 피한 실온보관(15-25℃)\n나. 용기종류 : 기밀용기\n다. 사용기간 : 제조일로부터 24개월', '포장단위': '20ml, 30ml, 100ml, 150ml, 300ml'}","[['1', '편백수(ICID)'], ['2', '라벤더꽃수(ICID)'], ['3', '정제수(KQC)'], ['4', '카렌듀라엑스(KQC)'], ['5', '무수에탄올(KQC)'], ['6', '쐐기풀잎추출(ICID)'], ['7', '호스테일켈프추출물(ICID)'], ['8', '쑥엑스(KQC)'], ['9', '병풀잎추출물(ICID)'], ['10', '1,2-헥산디올(ICID)'], ['11', '세라미드(03)(KQC)'], ['12', '베타인(ICID)'], ['13', 'D-판테놀(KQC)'], ['14', '하이드로라이즈드실크(KQC)'], ['15', '광곽향오일(ICID)'], ['16', '라벤더꽃오일(ICID)'], ['17', '구주소나무잎오일(ICID)'], ['18', '유향나무오일(ICID)'], ['19', '니아울리나무잎오일(ICID)'], ['20', '제라늄오일(ICID)'], ['21', '팔마로사오일(ICID)']]",없음,없음,없음
,"{'제품명': '리커버리 인 아쿠아 미스트', '제품 영문명': 'Recovery In Aqua Mist', '업체명': '(주)독샤워', '업상태': '정상', '허가일': '2019-10-28', '품목정보': '동물용의약외품-제조-225-031', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '제조', '성상': '흰색의 고유의 향이 나는 액제', '제조방법': '1. 비커와 시약스푼을 에탄올로 소독한다.\n2.망고씨버터,참깨오일,장미꽃오일,비터오렌지꽃오일,라벤더꽃오일, 일랑일랑꽃오일 ,올리브오일피이지-7 에스터를 계량하여 섞어준다.\n3. 다마스크장미꽃수,정제수,버지니아풍년화수,호스테일켈프추출물을 계량하여 섞어준다\n4. 히드로라이즈드실크, 식물성스쿠알란, 세라미드(03),히드로라이즈드엘라스틴을 계량하여 섞어준다. \n5..알란토인,병풀잎추출물, 로즈힙꽃추출물.베타인을 계량 하여 섞어준다\n6.1,2-헥산디올,히드로라이즈드콜라겐,D-판테롤,마누카잎추출물을 계량하여 섞어준다.', '저장방법': '가. 저장방법 : 고온 직사광선을 피한 실온보관(15-25℃)\n나. 용기종류 : 기밀용기\n다. 사용기간 : 제조일로부터 24개월', '포장단위': '20ml, 120ml, 300ml'}","[['1', '다마스크장미꽃수(ICID)'], ['2', '버지니아풍년화수(ICID)'], ['3', '정제수(KQC)'], ['4', '호스테일켈프추출물(Laminaria Digitata Extract,ICID)'], ['5', '히드로라이즈드실크(KQC)'], ['6', '식물성스쿠알란(KQC)'], ['7', '세라미드(03)(KQC)'], ['8', '히드로라이즈드엘라스틴(ICID)'], ['9', '알란토인(KQC)'], ['10', '병풀잎추출물(ICID)'], ['11', '로즈힙꽃추출물(ICID)'], ['12', '베타인(ICID)'], ['13', '올리브오일피이지-7 에스터(ICID)'], ['14', '1,2-헥산디올(ICID)'], ['15', '히드로라이즈드콜라겐(KQC)'], ['16', 'D-판테놀(KQC)'], ['17', '마누카잎추출물(ICID)'], ['18', '망고씨버터(ICID)'], ['19', '참깨오일(ICID)'], ['20', '장미꽃오일(ICID)'], ['21', '비터오렌지꽃오일(ICID)'], ['22', '라벤더꽃오일(ICID)'], ['23', '일랑일랑꽃오일(ICID)']]",없음,없음,없음
,"{'제품명': '리커버리 인 아쿠아 맑은 순', '제품 영문명': 'Recovery In Aqua absolute skin', '업체명': '(주)독샤워', '업상태': '정상', '허가일': '2019-10-28', '품목정보': '동물용의약외품-제조-225-032', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '제조', '성상': '무색 투명한 고유의 향이 나는 액체', '제조방법': '1. 비커와 시약스푼을 에탄올로 소독한다.\n2. 캐모마일꽃추출물과 버지니아풍년화수, 다마스크장미꽃수를 계량하여 섞어준다\n3. 호스테일켈프추출물, 알란토인, 세라미드를 계량하여 섞어준다. \n4..1.2-헥산디올, 소듐하이알루로네이트, 베타인을 계량 하여\n 섞어준다', '저장방법': '가. 저장방법 : 고온 직사광선을 피한 실온보관(15-25℃)\n나. 용기종류 : 기밀용기\n다. 사용기간 : 제조일로부터 24개월', '포장단위': '3ml, 20ml, 120ml'}","[['1', '캐모마일꽃추출물(ICID)'], ['2', '버지니아풍년화수(ICID)'], ['3', '다마스크장미꽃수(ICID)'], ['4', '호스테일켈프추출물(ICID)'], ['5', '알란토인(KQC)'], ['6', '세라미드(03)(KQC)'], ['7', '1,2-헥산디올(ICID)'], ['8', '베타인(ICID)'], ['9', '소듐하이알루로네이트(ICID)']]",없음,없음,없음
,"{'제품명': '벳큐어 더마 인텐시브 올인원 크림', '제품 영문명': 'Vetcure Derma Intensive All-in-one Cream', '업체명': '그린코스(주)', '업상태': '정상', '허가일': '2020-09-09', '품목정보': '동물용의약외품-제조-222-086', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '제조', '성상': '유백색의 크림상', '제조방법': '1. 별도용해조에서 4, 17을 완전 분산한다.\n2. 메인탱크에 1.의 내용물과 1, 3, 5, 8, 11, 13, 14, 16, 18을 함께 넣어 80℃로 완전히 가온 분산 및 혼합한다.\n3. 유상용해조에서 2, 9를 80℃ 가온 분산한다.\n4. 메인탱크에 3.의 내용물을 서서히 투입한 뒤 곧이어 6을 넣고 호모믹서를 5분간 작동시킨다.\n5. 별도용해조에서 1 일부와 12를 녹인 뒤 50℃로 냉각한 메인탱크에 투입하고 호모믹서를 5분간 작동시킨다.\n6. 별도용해조에서 7, 10, 19를 충분히 교반한 뒤 메인탱크에 넣고 35℃로 냉각한다.\n6. 메인탱크에 15를 넣고 혼합한다.\n7. 탈포 및 성상 확인 후 mesh로 여과하여 배출한 뒤, 충진한다.', '저장방법': '-저장방법 : 밀폐용기,실온(1~30℃)에서 직사광선을 피하여 보관\n-사용기간 : 제조일로부터 30개월', '포장단위': '100ml, 120ml, 150ml, 200ml, 300ml'}","[['1', '정제수(WATER)(KQC)'], ['2', '세틸에틸헥사노에이트(CETYL 2-ETHYLHEXANOATE)(JSQI)'], ['3', '부틸렌글리콜(BUTYLENE GLYCOL)(KQC)'], ['4', '글리세린(GLYCERIN)(KQC)'], ['5', '소듐하이알루로네이트(SODIUM HYALURONATE SOLUTION)(JSQI)'], ['6', '소듐아크릴레이트·소듐아크릴로일다이메틸타우레이트코폴리머/정제수/폴리아이소부텐/카프릴릴·카프릴글루코사이드/솔비탄올리에이트(ICID)'], ['7', '1,2-헥산다이올(1,2-HEXANEDIOL)(ICID)'], ['8', '하이드록시아세토페논(HYDROXYACETOPHENONE)(ICID)'], ['9', '암모늄아크릴로일다이메틸타우레이트/브이피코폴리머(AMMONIUM ACRYLOYLDIMETHYLTAURATE/VP COPOLYMER)(ICID)'], ['10', '향료(FRAGRANCE)(ICID)'], ['11', '카보머(CABOMER)(KQC)'], ['12', '아르기닌(ARGININE)(KQC)'], ['13', 'D-판테놀(D-PANTHENOL)(KQC)'], ['14', '알란토인(ALLANTOIN)(KQC)'], ['15', '글리세린/카프릴릭·카프릭트리글리세리드/정제수/경화레시틴/피토스테릴/옥틸도데실라우로일글루타메이트/(ICID)'], ['16', '글루코노락톤(GLUCONOLACTONE)(ICID)'], ['17', '잔탄검(XANTHAN GUM)(JSQI)'], ['18', '디나트륨이디티에이(DISODIUM EDTA)(KQC)'], ['19', '에틸헥실글리세린(2-ETHYLHEXYL GLYCERYLETHER)(JSQI)']]",없음,없음,없음
,"{'제품명': '디삼일 애견샴푸', '제품 영문명': 'D31 Pet Shampoo', '업체명': '그린코스(주)', '업상태': '정상', '허가일': '2020-09-09', '품목정보': '동물용의약외품-제조-222-087', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '제조', '성상': '미황색의 투명한 점액상', '제조방법': '1. 메인탱크에 1, 3, 11, 12를 투입 후 80℃ 가온 용해한다.\n2. 별도용해조에 1 일부, 5, 18을 투입 후 80℃ 가온 용해하여 메인탱크에 투입한다.\n3. 메인탱크에 2, 4를 투입 후 교반 혼합한다.\n4. 별도용해조에 6, 8-10을 혼합 후 50℃ 냉각한 메인탱크에 투입한다.\n5. 메인탱크에 7, 13-17을 차례로 투입 후 교반 혼합한다.\n6. 성상 확인 후 mesh로 걸러 배출한다.', '저장방법': '-저장방법 : 실내, 실온에 보관\n-사용기간 : 제조일로부터 30개월', '포장단위': '100ml, 200ml, 300ml, 500ml'}","[['1', '정제수(WATER)(KQC)'], ['2', '라우릴베타인(LAURYLBETAIN)(KQC)'], ['3', '소듐메틸코코일타우레이트(SODIUM METHYL COCOYL TAURATE)(ICID)'], ['4', 'C14-16 올레핀설폰산나트륨(SODIUM C14-16 OLEFIN SULFONATE)(KQC)'], ['5', '코코일이세티온산나트륨(SODIUM COCOYL ISETHIONATE)(KQC)'], ['6', '글리세린(GLYCERIN)(KQC)'], ['7', '프로필렌글라이콜라우레이트(PROPYLENE GLYCOL MONOLAURATE)(JSQI)'], ['8', '정제수/라우릴피리디늄클로라이드/헥실렌글라이콜/레불리닉애씨드/소듐바이카보네이트(WATER/LAURYLPYRIDIN(ICID)'], ['9', '카프릴릴글라이콜/에틸헥실글리세린(CAPRYLYL GLYCOL/ETHYLHEXYLGLYCERIN)(ICID)'], ['10', '향료(FRAGRANCE)(ICID)'], ['11', '디나트륨이디티에이(DISODIUM EDTA)(KQC)'], ['12', '시트르산나트륨(SODIUM CITRATE)(KQC)'], ['13', '편백수(JAPANESE CYPRESS WATER)(JSQI)'], ['14', '아보카도열매추출물(AVOCADO EXTRACT)(JSQI)'], ['15', '탄산수(CARBONATED WATER)(ICID)'], ['16', '코코넛야자수(COCOS NUCIFERA (COCONUT) WATER)(ICID)'], ['17', '라벤더추출물/로즈마리추출물/타임추출물/콘민트잎추출물/보리지추출물/살비아잎추출물/커먼자스민추출물/(ICID)'], ['18', '쉐어버터(SHEA BUTTER)(KQC)'], ['19', '정제수(WATER)(KQC)'], ['20', '라우릴베타인(LAURYLBETAIN)(ICID)'], ['21', '소듐메틸코코일타우레이트(SODIUM METHYL COCOYL TAURATE)(ICID)'], ['22', 'C14-16 올레핀설폰산나트륨(SODIUM C14-16 OLEFIN SULFONATE)(ICID)'], ['23', '코코일이세티온산나트륨(SODIUM COCOYL ISETHIONATE)(ICID)'], ['24', '글리세린(GLYCERIN)(ICID)'], ['25', '프로필렌글라이콜라우레이트(PROPYLENE GLYCOL MONOLAURATE)(ICID)'], ['26', '정제수,라우릴피리디늄클로라이드,헥실렌글라이콜,레불리닉애씨드,소듐바이카보네이트(WATER,LAURYLPYRIDINIUM CHLORIDE,HEXYLENE GLYCOL 외 2종)(ICID)'], ['27', '카프릴릴글라이콜,에틸헥실글리세린(CAPRYLYL GLYCOL,ETHYLHEXYLGLYCERIN)(ICID)'], ['28', '향료(KARAOO P-6113001)(FRAGRANCE)(별규)'], ['29', '디나트륨이디티에이(DISODIUM EDTA)(ICID)'], ['30', '시트르산나트륨(SODIUM CITRATE)(ICID)'], ['31', '편백수(JAPANESE CYPRESS WATER)(ICID)'], ['32', '아보카도열매추출물(AVOCADO EXTRACT)(ICID)'], ['33', '탄산수(CARBONATED WATER)(ICID)'], ['34', '코코넛야자수(COCOS NUCIFERA (COCONUT) WATER)(ICID)'], ['35', '라벤더추출물,로즈마리추출물,타임추출물,콘민트잎추출물,보리지추출물,살비아잎추출물,커먼자스민추출물(ICID)'], ['36', '쉐어버터(SHEA BUTTER)(ICID)']]",없음,없음,없음
,"{'제품명': '닥터라보 워터리스 클렌저 더티오프', '제품 영문명': 'Dr. Labo Waterless Cleanser Dirty Off', '업체명': '그린코스(주)', '업상태': '정상', '허가일': '2020-09-09', '품목정보': '동물용의약외품-제조-222-088', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '제조', '성상': '미황색 투명~반투명 액상', '제조방법': '1. 1-3번, 6, 7, 12, 13번 원료를 메인탱크에 넣어 교반\n2. 4, 5번 원료를 메인탱크에 넣어 교반\n3. 8-11번 원료 별도 용해 후 메인탱크에 넣어 교반\n4. 14-23번 원료를 메인탱크에 넣어 교반\n5. 성상확인후 여과 저장', '저장방법': '-저장방법 : 직사광선을 피해 실온에 보관\n-사용기간 : 제조일로부터 30개월', '포장단위': '30ml, 50ml, 150ml, 500ml, 1000ml'}","[['1', '정제수(KQC)'], ['2', '밤부사 불가리스수, 1,2-헥산다이올(ICID)'], ['3', '정제수, 소듐메틸코코일타우레이트(ICID)'], ['4', '정제수, 포타슘코코일글리시네이트(ICID)'], ['5', '다이소듐코코암포다이아세테이트, 소듐클로라이드, 헥실렌글라이콜, 정제수(ICID)'], ['6', '병풀추출물, 1,2-헥산다이올(ICID)'], ['7', '목련나무껍질추출물, 부틸렌글라이콜(ICID)'], ['8', 'C12-14파레스-12(POLYOXYETHYLENE ALKYL (12-14) ETHER (12E.O.))(JSQI)'], ['9', '카프릴릴글라이콜, 에틸헥실글리세린(ICID)'], ['10', '정제수, 라우릴피리디늄클로라이드, 헥실렌글라이콜, 레불리닉애씨드, 소듐바이카보네이트(ICID)'], ['11', '오렌지껍질오일/자몽껍질오일/발삼아미리스껍질오일/센티드제라늄꽃오일/유칼립투스잎오일/티트리잎오일 외 5개(ICID)'], ['12', '디나트륨이디티에이(Disodium EDTA)(KQC)'], ['13', 'D-판테놀(D-PANTHENOL)(KQC)'], ['14', '아세로라추출물(Malpighia Glabra (Acerola) Fruit Extract)(ICID)'], ['15', '라즈베리추출물, 부틸렌글라이콜, 1,2-헥산다이올, 에틸헥실글리세린(ICID)'], ['16', '자몽엑스(GRAPEFRUIT EXTRACT)(KQC)'], ['17', '쇠비름추출물(Portulaca Oleracea Extract)(ICID)'], ['18', '프로폴리스추출물, 1,2-헥산다이올 (PROPOLIS EXTRACT, 1,2-HEXANEDIOL)(ICID)'], ['19', '마트리카리아엑스(MATRICARIA EXTRACT)(KQC)'], ['20', '창포엑스(CALAMUS ROOT EXTRACT)(KQC)'], ['21', '로즈마리엑스(ROSEMARY EXTRACT)(KQC)'], ['22', '글리세린 * 카프릴릭/카프릭트리글리세리드 * 정제수 * 경화레시틴 * 피토스테릴/옥틸도데실라우로일글루타메이트(ICID)'], ['23', '올리브오일, 식물성오일(ICID)']]",없음,없음,없음
,"{'제품명': '닥터라보 미스트 모이스트', '제품 영문명': 'Dr. Labo Mist Moist', '업체명': '그린코스(주)', '업상태': '정상', '허가일': '2020-09-09', '품목정보': '동물용의약외품-제조-222-089', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '제조', '성상': '무색~미황색의 투명 액상', '제조방법': '1. 메인탱크에서 1, 2, 5, 9, 10, 12, 14-16을 45℃에서 가온용해한다.\n2. 별도용해조에서 3, 4, 6, 8, 11, 13, 21을 혼합 후 메인탱크에 투입하여 혼합한다.\n3. 메인탱크를 35℃로 냉각 후, 7, 17-20을 투입하여 혼합한다.\n5. Mesh로 여과하여 배출한 뒤, 충진한다.', '저장방법': '- 저장방법 : 직사광선을 피하여 실온 보관\n- 사용기간 : 제조일로부터 30개월', '포장단위': '5ml, 30ml, 50ml, 100ml, 200ml'}","[['1', '정제수(WATER)(KQC)'], ['2', '프로폴리스추출물(PROPOLIS EXTRACT)(ICID)'], ['3', '에탄올(ALCOHOL)(KQC)'], ['4', '부틸렌글리콜(BUTYLENE GLYCOL)(KQC)'], ['5', '병풀추출물(CENTELLA ASIATICA EXTRACT)(ICID)'], ['6', '1,2-헥산다이올(1,2-HEXANEDIOL)(ICID)'], ['7', '목련나무껍질추출물(MAGNOLIA KOBUS BARK EXTRACT)(ICID)'], ['8', 'C12-14파레스-12(POLYOXYETHYLENE ALKYL (12-14) ETHER (12E.O.))(JSQI)'], ['9', 'D-판테놀(D-PANTHENOL)(KQC)'], ['10', '소듐하이알루로네이트(SODIUM HYALURONATE SOLUTION)(JSQI)'], ['11', '향료(FRAGRANCE)(ICID)'], ['12', '시트르산나트륨(SODIUM CITRATE)(KQC)'], ['13', '에틸헥실글리세린(2-ETHYLHEXYL GLYCERYLETHER)(JSQI)'], ['14', '디나트륨이디티에이(DISODIUM EDTA)(KQC)'], ['15', '시트르산(CITRIC ACID)(KQC)'], ['16', '사이클로덱스트린(CYCLODEXTRIN)(JSQI)'], ['17', '창포엑스(CALAMUS ROOT EXTRACT)(KQC)'], ['18', '로즈마리엑스(ROSEMARY EXTRACT)(KQC)'], ['19', '마트리카리아엑스(MATRICARIA EXTRACT)(KQC)'], ['20', '아이스플랜트추출물(MESEMBRYANTHEMUM CRYSTALLINUM EXTRACT)(ICID)'], ['21', '아르간커넬오일(ARGANIA SPINOSA KERNEL OIL)(ICID)']]",없음,없음,없음
,"{'제품명': '트리니티 보보 퓨어 멀티 미스트', '업체명': '(주)가인화장품', '업상태': '정상', '허가일': '2021-08-11', '품목정보': '동물용의약외품-제조-218-049', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '제조', '성상': '갈색 투명 액상', '제조방법': '1) 정제수에 1,3~7번의 원료를 칭량하여 순차적으로 투입하고 교반한다.\n2) 8번 원료를 따로 정제수에 용해하여 투입한다.', '저장방법': '저장방법 : 직사광선을 피하고 서늘한 곳(1~30℃)에 보관\n용기종류 : 기밀용기\n사용기간 : 제조일로부터 36개월', '포장단위': '100ml, 150ml, 200ml, 300ml, 500ml, 1000ml'}","[['1', '바실러스/락토바실러스/효모/보리싹추출물발효여과물(ICID)'], ['2', '정제수(KQC)'], ['3', '에탄올(KQC)'], ['4', '보리싹추출물(ICID)'], ['5', '프로폴리스추출물(ICID)'], ['6', '민들레전초추출물/도라지뿌리추출물/삼백초추출물/모과추출물(ICID)'], ['7', '접시꽃뿌리추출물/알로에베라잎추출물(ICID)'], ['8', '벤조산나트륨(KQC)'], ['9', '바실러스/락토바실러스/효모/보리싹추출물발효여과물(ICID)'], ['10', '정제수(KQC)'], ['11', '에탄올(KQC)'], ['12', '보리싹추출물(ICID)'], ['13', '프로폴리스추출물(ICID)'], ['14', '민들레전초추출물/도라지뿌리추출물/삼백초추출물/모과추출물(ICID)'], ['15', '접시꽃뿌리추출물/알로에베라잎추출물(ICID)'], ['16', '벤조산나트륨(KQC)']]",없음,없음,없음
